0,1,-8.550480286582848,41.12518476990272,3
0,2,-8.549285755384812,41.12518476990272,3
0,3,-8.548091224186777,41.12518476990272,3
0,4,-8.54689669298874,41.12518476990272,3
0,5,-8.545702161790704,41.12518476990272,3
0,6,-8.544507630592667,41.12518476990272,3
0,7,-8.54331309939463,41.12518476990272,3
1,29,-8.577954504137685,41.12608828173729,2
1,28,-8.576759972939648,41.12608828173729,2
1,27,-8.575565441741611,41.12608828173729,2
1,26,-8.574370910543577,41.12608828173729,3
1,25,-8.57317637934554,41.12608828173729,3
1,24,-8.571981848147503,41.12608828173729,3
1,23,-8.570787316949467,41.12608828173729,3
1,22,-8.56959278575143,41.12608828173729,3
1,21,-8.568398254553394,41.12608828173729,3
1,20,-8.567203723355357,41.12608828173729,3
1,19,-8.56600919215732,41.12608828173729,3
1,18,-8.564814660959286,41.12608828173729,3
1,17,-8.563620129761249,41.12608828173729,3
1,16,-8.562425598563213,41.12608828173729,3
1,15,-8.561231067365176,41.12608828173729,3
1,14,-8.56003653616714,41.12608828173729,3
1,13,-8.558842004969103,41.12608828173729,3
1,12,-8.557647473771066,41.12608828173729,3
1,11,-8.556452942573031,41.12608828173729,3
1,10,-8.555258411374995,41.12608828173729,3
1,9,-8.554063880176958,41.12608828173729,3
1,8,-8.552869348978922,41.12608828173729,3
1,0,-8.551674817780885,41.12608828173729,3
1,1,-8.550480286582848,41.12608828173729,3
1,2,-8.549285755384812,41.12608828173729,3
1,3,-8.548091224186777,41.12608828173729,3
1,4,-8.54689669298874,41.12608828173729,3
1,5,-8.545702161790704,41.12608828173729,3
1,6,-8.544507630592667,41.12608828173729,3
1,7,-8.54331309939463,41.12608828173729,3
2,51,-8.604234190494484,41.12699179357186,2
2,50,-8.603039659296448,41.12699179357186,2
2,49,-8.601845128098411,41.12699179357186,2
2,48,-8.600650596900374,41.12699179357186,2
2,47,-8.59945606570234,41.12699179357186,2
2,46,-8.598261534504303,41.12699179357186,2
2,45,-8.597067003306266,41.12699179357186,2
2,44,-8.59587247210823,41.12699179357186,2
2,43,-8.594677940910193,41.12699179357186,2
2,42,-8.593483409712157,41.12699179357186,2
2,41,-8.59228887851412,41.12699179357186,2
2,40,-8.591094347316085,41.12699179357186,3
2,39,-8.589899816118049,41.12699179357186,3
2,38,-8.588705284920012,41.12699179357186,3
2,37,-8.587510753721975,41.12699179357186,3
2,36,-8.586316222523939,41.12699179357186,3
2,35,-8.585121691325902,41.12699179357186,2
2,34,-8.583927160127866,41.12699179357186,2
2,33,-8.582732628929831,41.12699179357186,2
2,32,-8.581538097731794,41.12699179357186,2
2,31,-8.580343566533758,41.12699179357186,1
2,30,-8.579149035335721,41.12699179357186,1
2,29,-8.577954504137685,41.12699179357186,1
2,28,-8.576759972939648,41.12699179357186,2
2,27,-8.575565441741611,41.12699179357186,2
2,26,-8.574370910543577,41.12699179357186,2
2,25,-8.57317637934554,41.12699179357186,3
2,24,-8.571981848147503,41.12699179357186,3
2,23,-8.570787316949467,41.12699179357186,3
2,22,-8.56959278575143,41.12699179357186,3
2,21,-8.568398254553394,41.12699179357186,3
2,20,-8.567203723355357,41.12699179357186,3
2,19,-8.56600919215732,41.12699179357186,3
2,18,-8.564814660959286,41.12699179357186,3
2,17,-8.563620129761249,41.12699179357186,3
2,16,-8.562425598563213,41.12699179357186,3
2,15,-8.561231067365176,41.12699179357186,3
2,14,-8.56003653616714,41.12699179357186,3
2,13,-8.558842004969103,41.12699179357186,3
2,12,-8.557647473771066,41.12699179357186,3
2,11,-8.556452942573031,41.12699179357186,3
2,10,-8.555258411374995,41.12699179357186,3
2,9,-8.554063880176958,41.12699179357186,3
