session:2024-04-14 12:57:36.831179,porto.csv
1713095858000,('52', '49', '-8.601845128098411', '41.17216738530061', '2'),-8.60142,41.17258166666667
1713095946000,(-8.601845128098411, 41.17216738530061, 2.0),-8.601738,41.172597
1713095947000,(-8.601845128098411, 41.17216738530061, 2.0),-8.601738,41.172597
1713095948000,(-8.601845128098411, 41.17216738530061, 2.0),-8.601738,41.172597
1713095949000,(-8.601845128098411, 41.17216738530061, 2.0),-8.601743,41.17258
1713095950000,(-8.601845128098411, 41.17216738530061, 2.0),-8.60174,41.17257
1713095951000,(-8.601845128098411, 41.17216738530061, 2.0),-8.60174,41.172565
1713095952000,(-8.601845128098411, 41.17216738530061, 2.0),-8.601737,41.172558
1713095953000,(-8.601845128098411, 41.17216738530061, 2.0),-8.601737,41.172558
1713095954000,(-8.601845128098411, 41.17216738530061, 2.0),-8.601737,41.172558
1713095964000,(-8.601845128098411, 41.17216738530061, 2.0),-8.601733,41.172527
1713095965000,(-8.601845128098411, 41.17216738530061, 2.0),-8.601733,41.172527
1713095966000,(-8.601845128098411, 41.17216738530061, 2.0),-8.601733,41.172527
1713095967000,(-8.601845128098411, 41.17216738530061, 2.0),-8.601733,41.172527
1713095968000,(-8.601845128098411, 41.17216738530061, 2.0),-8.601733,41.172527
1713095969000,(-8.601845128098411, 41.17216738530061, 2.0),-8.601733,41.172527
1713095970000,(-8.601845128098411, 41.17216738530061, 2.0),-8.601733,41.172527
1713095971000,(-8.601845128098411, 41.17216738530061, 2.0),-8.601733,41.172527
1713095972000,(-8.601845128098411, 41.17216738530061, 2.0),-8.601733,41.172527
1713095976000,(-8.601845128098411, 41.17216738530061, 2.0),-8.601778,41.172537
1713095977000,(-8.601845128098411, 41.17216738530061, 2.0),-8.60179,41.172538
1713095978000,(-8.601845128098411, 41.17216738530061, 2.0),-8.601802,41.172538
1713095979000,(-8.601845128098411, 41.17216738530061, 2.0),-8.601812,41.172537
1713095980000,(-8.601845128098411, 41.17216738530061, 2.0),-8.601822,41.172537
1713095981000,(-8.601845128098411, 41.17216738530061, 2.0),-8.60183,41.172538
1713095982000,(-8.601845128098411, 41.17216738530061, 2.0),-8.60184,41.172535
1713095983000,(-8.601845128098411, 41.17216738530061, 2.0),-8.601845,41.172538
1713095984000,(-8.601845128098411, 41.17216738530061, 2.0),-8.60185,41.17254
1713095988000,(-8.601845128098411, 41.17216738530061, 2.0),-8.601877,41.17254
1713095989000,(-8.601845128098411, 41.17216738530061, 2.0),-8.601883,41.172542
1713096035000,(-8.601845128098411, 41.17307089713518, 2.0),-8.60213,41.172627
1713096037000,(-8.601845128098411, 41.17307089713518, 2.0),-8.602128,41.172767
1713096038000,(-8.601845128098411, 41.17307089713518, 2.0),-8.602115,41.17282
1713096039000,(-8.601845128098411, 41.17307089713518, 2.0),-8.602098,41.172823
1713096042000,(-8.601845128098411, 41.17307089713518, 2.0),-8.602062,41.17284
1713096043000,(-8.601845128098411, 41.17307089713518, 2.0),-8.602042,41.172868
1713096044000,(-8.601845128098411, 41.17307089713518, 2.0),-8.602025,41.172882
1713096045000,(-8.601845128098411, 41.17307089713518, 2.0),-8.602017,41.17285
1713096046000,(-8.601845128098411, 41.17307089713518, 2.0),-8.60201,41.172818
1713096047000,(-8.601845128098411, 41.17307089713518, 2.0),-8.602002,41.172795
1713096048000,(-8.601845128098411, 41.17307089713518, 2.0),-8.601997,41.172782
1713096049000,(-8.601845128098411, 41.17307089713518, 2.0),-8.601988,41.172773
1713096050000,(-8.601845128098411, 41.17307089713518, 2.0),-8.601972,41.17277
1713096054000,(-8.601845128098411, 41.17307089713518, 2.0),-8.60189,41.172753
1713096055000,(-8.601845128098411, 41.17307089713518, 2.0),-8.60187,41.172753
1713096057000,(-8.601845128098411, 41.17307089713518, 2.0),-8.601848,41.17278
1713096058000,(-8.601845128098411, 41.17307089713518, 2.0),-8.601848,41.172788
1713096059000,(-8.601845128098411, 41.17307089713518, 2.0),-8.601848,41.172795
1713096061000,(-8.601845128098411, 41.17307089713518, 2.0),-8.601813,41.172802
1713096062000,(-8.601845128098411, 41.17307089713518, 2.0),-8.601788,41.172805
1713096063000,(-8.601845128098411, 41.17307089713518, 2.0),-8.601767,41.172807
1713096065000,(-8.601845128098411, 41.17307089713518, 2.0),-8.601727,41.172805
1713096066000,(-8.601845128098411, 41.17307089713518, 2.0),-8.601708,41.172803
1713096068000,(-8.601845128098411, 41.17307089713518, 2.0),-8.601667,41.172797
1713096069000,(-8.601845128098411, 41.17307089713518, 2.0),-8.601645,41.172797
1713096070000,(-8.601845128098411, 41.17307089713518, 2.0),-8.601622,41.172797
1713096071000,(-8.601845128098411, 41.17307089713518, 2.0),-8.601602,41.172798
1713096074000,(-8.601845128098411, 41.17307089713518, 2.0),-8.601547,41.172802
1713096075000,(-8.601845128098411, 41.17307089713518, 2.0),-8.601532,41.172807
1713096076000,(-8.601845128098411, 41.17307089713518, 2.0),-8.601515,41.172807
1713096077000,(-8.601845128098411, 41.17307089713518, 2.0),-8.6015,41.17281
1713096078000,(-8.601845128098411, 41.17307089713518, 2.0),-8.601493,41.172807
1713096079000,(-8.601845128098411, 41.17307089713518, 2.0),-8.601495,41.172807
1713096080000,(-8.601845128098411, 41.17307089713518, 2.0),-8.601495,41.172808
1713096081000,(-8.601845128098411, 41.17307089713518, 2.0),-8.601495,41.172808
1713096082000,(-8.601845128098411, 41.17307089713518, 2.0),-8.601495,41.172808
1713096083000,(-8.601845128098411, 41.17307089713518, 2.0),-8.601495,41.172808
1713096093000,(-8.601845128098411, 41.17307089713518, 2.0),-8.601475,41.172777
1713096094000,(-8.601845128098411, 41.17307089713518, 2.0),-8.601475,41.172777
1713096095000,(-8.601845128098411, 41.17307089713518, 2.0),-8.601475,41.172777
1713096096000,(-8.601845128098411, 41.17307089713518, 2.0),-8.601475,41.172777
1713096097000,(-8.601845128098411, 41.17307089713518, 2.0),-8.601475,41.172777
1713096098000,(-8.601845128098411, 41.17307089713518, 2.0),-8.601475,41.172777
1713096099000,(-8.601845128098411, 41.17307089713518, 2.0),-8.601475,41.172777
1713096100000,(-8.601845128098411, 41.17307089713518, 2.0),-8.601475,41.172777
1713096101000,(-8.601845128098411, 41.17307089713518, 2.0),-8.601475,41.172777
1713096104000,(-8.601845128098411, 41.17307089713518, 2.0),-8.601475,41.172777
1713096105000,(-8.601845128098411, 41.17307089713518, 2.0),-8.601475,41.172777
1713096106000,(-8.601845128098411, 41.17307089713518, 2.0),-8.601475,41.172777
1713096107000,(-8.601845128098411, 41.17307089713518, 2.0),-8.601475,41.172777
1713096108000,(-8.601845128098411, 41.17307089713518, 2.0),-8.601475,41.172777
1713096109000,(-8.601845128098411, 41.17307089713518, 2.0),-8.601522,41.172763
1713096110000,(-8.601845128098411, 41.17307089713518, 2.0),-8.601545,41.172762
1713096111000,(-8.601845128098411, 41.17307089713518, 2.0),-8.601563,41.172762
1713096112000,(-8.601845128098411, 41.17307089713518, 2.0),-8.601582,41.172762
1713096113000,(-8.601845128098411, 41.17307089713518, 2.0),-8.6016,41.172763
1713096116000,(-8.601845128098411, 41.17307089713518, 2.0),-8.60166,41.17277
1713096117000,(-8.601845128098411, 41.17307089713518, 2.0),-8.601677,41.17277
1713096118000,(-8.601845128098411, 41.17307089713518, 2.0),-8.601697,41.17277
1713096119000,(-8.601845128098411, 41.17307089713518, 2.0),-8.601718,41.172777
1713096120000,(-8.601845128098411, 41.17307089713518, 2.0),-8.601733,41.172778
1713096121000,(-8.601845128098411, 41.17307089713518, 2.0),-8.601748,41.172777
1713096122000,(-8.601845128098411, 41.17307089713518, 2.0),-8.601763,41.172777
1713096123000,(-8.601845128098411, 41.17307089713518, 2.0),-8.601782,41.172777
1713096124000,(-8.601845128098411, 41.17307089713518, 2.0),-8.601805,41.172777
1713096128000,(-8.601845128098411, 41.17307089713518, 2.0),-8.601848,41.172757
1713096129000,(-8.601845128098411, 41.17307089713518, 2.0),-8.601862,41.172757
1713096130000,(-8.601845128098411, 41.17307089713518, 2.0),-8.601882,41.172758
1713096132000,(-8.601845128098411, 41.17307089713518, 2.0),-8.601927,41.172753
1713096133000,(-8.601845128098411, 41.17307089713518, 2.0),-8.601942,41.17275
1713096134000,(-8.601845128098411, 41.17307089713518, 2.0),-8.60196,41.172745
1713096136000,(-8.601845128098411, 41.17307089713518, 2.0),-8.601993,41.172743
1713096137000,(-8.601845128098411, 41.17307089713518, 2.0),-8.602007,41.172738
1713096138000,(-8.601845128098411, 41.17307089713518, 2.0),-8.602018,41.172737
1713096141000,(-8.601845128098411, 41.17307089713518, 2.0),-8.60207,41.172743
1713096142000,(-8.601845128098411, 41.17307089713518, 2.0),-8.602087,41.172745
1713096143000,(-8.601845128098411, 41.17307089713518, 2.0),-8.602105,41.172745
1713096145000,(-8.601845128098411, 41.17307089713518, 2.0),-8.602143,41.172748
1713096146000,(-8.601845128098411, 41.17307089713518, 2.0),-8.602163,41.172752
1713096147000,(-8.601845128098411, 41.17307089713518, 2.0),-8.602177,41.172755
1713096150000,(-8.601845128098411, 41.17307089713518, 2.0),-8.602213,41.172772
1713096151000,(-8.601845128098411, 41.17307089713518, 2.0),-8.60222,41.172773
1713096152000,(-8.601845128098411, 41.17307089713518, 2.0),-8.602223,41.172775
1713096153000,(-8.601845128098411, 41.17307089713518, 2.0),-8.602227,41.172777
1713096154000,(-8.601845128098411, 41.17307089713518, 2.0),-8.602228,41.172775
1713096155000,(-8.601845128098411, 41.17307089713518, 2.0),-8.60223,41.172777
1713096156000,(-8.601845128098411, 41.17307089713518, 2.0),-8.60223,41.172777
1713096157000,(-8.601845128098411, 41.17307089713518, 2.0),-8.60223,41.172777
1713096158000,(-8.601845128098411, 41.17307089713518, 2.0),-8.60223,41.172777
1713096159000,(-8.601845128098411, 41.17307089713518, 2.0),-8.60223,41.172777
1713096177000,(-8.601845128098411, 41.17216738530061, 2.0),-8.60228,41.172353
1713096178000,(-8.601845128098411, 41.17216738530061, 2.0),-8.602297,41.172362
1713096179000,(-8.601845128098411, 41.17216738530061, 2.0),-8.602328,41.17238
1713096181000,(-8.601845128098411, 41.17216738530061, 2.0),-8.602377,41.172378
1713096182000,(-8.601845128098411, 41.17216738530061, 2.0),-8.602398,41.172372
1713096183000,(-8.601845128098411, 41.17216738530061, 2.0),-8.602423,41.172367
1713096185000,(-8.603039659296448, 41.17216738530061, 2.0),-8.602475,41.172362
1713096186000,(-8.603039659296448, 41.17216738530061, 2.0),-8.602502,41.172363
1713096189000,(-8.603039659296448, 41.17216738530061, 2.0),-8.602557,41.172377
1713096190000,(-8.603039659296448, 41.17216738530061, 2.0),-8.602573,41.172378
1713096191000,(-8.603039659296448, 41.17216738530061, 2.0),-8.60259,41.172382
1713096192000,(-8.603039659296448, 41.17216738530061, 2.0),-8.602605,41.172387
1713096193000,(-8.603039659296448, 41.17216738530061, 2.0),-8.60262,41.172392
1713096194000,(-8.603039659296448, 41.17216738530061, 2.0),-8.602638,41.172397
1713096195000,(-8.603039659296448, 41.17216738530061, 2.0),-8.602655,41.172403
1713096196000,(-8.603039659296448, 41.17216738530061, 2.0),-8.602672,41.172412
1713096197000,(-8.603039659296448, 41.17216738530061, 2.0),-8.602688,41.172417
1713096198000,(-8.603039659296448, 41.17216738530061, 2.0),-8.602705,41.172423
1713096201000,(-8.603039659296448, 41.17216738530061, 2.0),-8.602732,41.172442
1713096202000,(-8.603039659296448, 41.17216738530061, 2.0),-8.602742,41.172452
1713096203000,(-8.603039659296448, 41.17216738530061, 2.0),-8.602757,41.17246
1713096204000,(-8.603039659296448, 41.17216738530061, 2.0),-8.602773,41.172468
1713096206000,(-8.603039659296448, 41.17216738530061, 2.0),-8.602807,41.172483
1713096207000,(-8.603039659296448, 41.17216738530061, 2.0),-8.602825,41.172493
1713096210000,(-8.603039659296448, 41.17216738530061, 2.0),-8.602882,41.172523
1713096211000,(-8.603039659296448, 41.17216738530061, 2.0),-8.6029,41.172533
1713096213000,(-8.603039659296448, 41.17216738530061, 2.0),-8.602937,41.17255
1713096214000,(-8.603039659296448, 41.17216738530061, 2.0),-8.602957,41.172558
1713096215000,(-8.603039659296448, 41.17216738530061, 2.0),-8.602972,41.172568
1713096216000,(-8.603039659296448, 41.17216738530061, 2.0),-8.602987,41.172578
1713096218000,(-8.603039659296448, 41.17216738530061, 2.0),-8.60302,41.1726
1713096219000,(-8.603039659296448, 41.17216738530061, 2.0),-8.603035,41.172612
1713096223000,(-8.603039659296448, 41.17307089713518, 2.0),-8.603097,41.172655
1713096224000,(-8.603039659296448, 41.17307089713518, 2.0),-8.603117,41.172663
1713096226000,(-8.603039659296448, 41.17307089713518, 2.0),-8.60314,41.172687
1713096227000,(-8.603039659296448, 41.17307089713518, 2.0),-8.603152,41.172702
1713096228000,(-8.603039659296448, 41.17307089713518, 2.0),-8.603162,41.172713
1713096229000,(-8.603039659296448, 41.17307089713518, 2.0),-8.603167,41.172727
1713096231000,(-8.603039659296448, 41.17307089713518, 2.0),-8.60316,41.17275
1713096232000,(-8.603039659296448, 41.17307089713518, 2.0),-8.603153,41.172763
1713096233000,(-8.603039659296448, 41.17307089713518, 2.0),-8.603158,41.172778
1713096235000,(-8.603039659296448, 41.17307089713518, 2.0),-8.603182,41.172802
1713096236000,(-8.603039659296448, 41.17307089713518, 2.0),-8.603193,41.172815
1713096237000,(-8.603039659296448, 41.17307089713518, 2.0),-8.603207,41.17283
1713096238000,(-8.603039659296448, 41.17307089713518, 2.0),-8.603213,41.172845
1713096240000,(-8.603039659296448, 41.17307089713518, 2.0),-8.60322,41.172873
1713096241000,(-8.603039659296448, 41.17307089713518, 2.0),-8.603227,41.172888
1713096245000,(-8.603039659296448, 41.17307089713518, 2.0),-8.603252,41.172943
1713096246000,(-8.603039659296448, 41.17307089713518, 2.0),-8.603258,41.172957
1713096248000,(-8.603039659296448, 41.17307089713518, 2.0),-8.603275,41.172985
1713096249000,(-8.603039659296448, 41.17307089713518, 2.0),-8.603285,41.172998
1713096250000,(-8.603039659296448, 41.17307089713518, 2.0),-8.603288,41.173012
1713096251000,(-8.603039659296448, 41.17307089713518, 2.0),-8.603295,41.173027
1713096253000,(-8.603039659296448, 41.17307089713518, 2.0),-8.603312,41.173057
1713096254000,(-8.603039659296448, 41.17307089713518, 2.0),-8.603322,41.173072
1713096256000,(-8.603039659296448, 41.17307089713518, 2.0),-8.603335,41.1731
1713096257000,(-8.603039659296448, 41.17307089713518, 2.0),-8.603335,41.173117
1713096259000,(-8.603039659296448, 41.17307089713518, 2.0),-8.603332,41.173147
1713096260000,(-8.603039659296448, 41.17307089713518, 2.0),-8.603328,41.173162
1713096264000,(-8.603039659296448, 41.17307089713518, 2.0),-8.603343,41.17322
1713096265000,(-8.603039659296448, 41.17307089713518, 2.0),-8.603355,41.173233
1713096267000,(-8.603039659296448, 41.17307089713518, 2.0),-8.603365,41.173262
1713096268000,(-8.603039659296448, 41.17307089713518, 2.0),-8.603372,41.173273
1713096269000,(-8.603039659296448, 41.17307089713518, 2.0),-8.603382,41.173285
1713096271000,(-8.603039659296448, 41.17307089713518, 2.0),-8.60339,41.173318
1713096272000,(-8.603039659296448, 41.17307089713518, 2.0),-8.603398,41.17333
1713096273000,(-8.603039659296448, 41.17307089713518, 2.0),-8.603408,41.173343
1713096275000,(-8.603039659296448, 41.17307089713518, 2.0),-8.603412,41.173372
1713096276000,(-8.603039659296448, 41.17307089713518, 2.0),-8.60342,41.173387
1713096279000,(-8.603039659296448, 41.17307089713518, 2.0),-8.603447,41.173428
1713096280000,(-8.603039659296448, 41.17307089713518, 2.0),-8.603455,41.173443
1713096281000,(-8.603039659296448, 41.17307089713518, 2.0),-8.603457,41.173462
1713096284000,(-8.603039659296448, 41.17307089713518, 2.0),-8.603482,41.173502
1713096285000,(-8.603039659296448, 41.17307089713518, 2.0),-8.603493,41.173513
1713096286000,(-8.603039659296448, 41.173974408969755, 2.0),-8.603507,41.173525
1713096287000,(-8.603039659296448, 41.173974408969755, 2.0),-8.60352,41.173538
1713096288000,(-8.603039659296448, 41.173974408969755, 2.0),-8.603533,41.17355
1713096289000,(-8.603039659296448, 41.173974408969755, 2.0),-8.603545,41.173563
1713096290000,(-8.603039659296448, 41.173974408969755, 2.0),-8.603552,41.173577
1713096291000,(-8.603039659296448, 41.173974408969755, 2.0),-8.60356,41.173588
1713096292000,(-8.603039659296448, 41.173974408969755, 2.0),-8.603565,41.173602
1713096296000,(-8.603039659296448, 41.173974408969755, 2.0),-8.603582,41.173657
1713096297000,(-8.603039659296448, 41.173974408969755, 2.0),-8.603587,41.173672
1713096299000,(-8.603039659296448, 41.173974408969755, 2.0),-8.603598,41.1737
1713096300000,(-8.603039659296448, 41.173974408969755, 2.0),-8.603607,41.173713
1713096301000,(-8.603039659296448, 41.173974408969755, 2.0),-8.603615,41.173728
1713096303000,(-8.603039659296448, 41.173974408969755, 2.0),-8.603632,41.17376
1713096304000,(-8.604234190494484, 41.173974408969755, 2.0),-8.60364,41.17377
1713096306000,(-8.604234190494484, 41.173974408969755, 2.0),-8.603655,41.173785
1713096307000,(-8.604234190494484, 41.173974408969755, 2.0),-8.603667,41.173795
1713096309000,(-8.604234190494484, 41.173974408969755, 2.0),-8.603702,41.17381
1713096310000,(-8.604234190494484, 41.173974408969755, 2.0),-8.603722,41.173813
1713096311000,(-8.604234190494484, 41.173974408969755, 2.0),-8.603745,41.173815
1713096314000,(-8.604234190494484, 41.173974408969755, 2.0),-8.603805,41.173832
1713096315000,(-8.604234190494484, 41.173974408969755, 2.0),-8.603818,41.173845
1713096316000,(-8.604234190494484, 41.173974408969755, 2.0),-8.603828,41.173855
1713096317000,(-8.604234190494484, 41.173974408969755, 2.0),-8.603837,41.173872
1713096318000,(-8.604234190494484, 41.173974408969755, 2.0),-8.603842,41.173885
1713096319000,(-8.604234190494484, 41.173974408969755, 2.0),-8.603842,41.173902
1713096320000,(-8.604234190494484, 41.173974408969755, 2.0),-8.603842,41.173915
1713096321000,(-8.604234190494484, 41.173974408969755, 2.0),-8.603842,41.17393
1713096322000,(-8.604234190494484, 41.173974408969755, 2.0),-8.603845,41.173943
1713096323000,(-8.604234190494484, 41.173974408969755, 2.0),-8.603845,41.173957
1713096332000,(-8.604234190494484, 41.173974408969755, 2.0),-8.603852,41.174088
1713096333000,(-8.604234190494484, 41.173974408969755, 2.0),-8.603847,41.174103
1713096334000,(-8.604234190494484, 41.173974408969755, 2.0),-8.603847,41.174117
1713096335000,(-8.604234190494484, 41.173974408969755, 2.0),-8.603852,41.174132
1713096336000,(-8.604234190494484, 41.173974408969755, 2.0),-8.603853,41.174145
1713096337000,(-8.604234190494484, 41.173974408969755, 2.0),-8.603852,41.174157
1713096338000,(-8.604234190494484, 41.173974408969755, 2.0),-8.603857,41.17417
1713096339000,(-8.604234190494484, 41.173974408969755, 2.0),-8.603862,41.174185
1713096340000,(-8.604234190494484, 41.173974408969755, 2.0),-8.603863,41.174195
1713096341000,(-8.604234190494484, 41.173974408969755, 2.0),-8.603863,41.174208
1713096350000,(-8.604234190494484, 41.173974408969755, 2.0),-8.603878,41.174318
1713096351000,(-8.604234190494484, 41.173974408969755, 2.0),-8.60388,41.174322
1713096352000,(-8.604234190494484, 41.173974408969755, 2.0),-8.60388,41.174332
1713096353000,(-8.604234190494484, 41.173974408969755, 2.0),-8.60388,41.174343
1713096354000,(-8.604234190494484, 41.173974408969755, 2.0),-8.60388,41.174358
1713096355000,(-8.604234190494484, 41.173974408969755, 2.0),-8.603883,41.174372
1713096356000,(-8.604234190494484, 41.173974408969755, 2.0),-8.603885,41.174385
1713096357000,(-8.604234190494484, 41.173974408969755, 2.0),-8.603885,41.174398
1713096358000,(-8.604234190494484, 41.173974408969755, 2.0),-8.603887,41.174413
1713096361000,(-8.604234190494484, 41.174877920804335, 2.0),-8.603893,41.174458
1713096362000,(-8.604234190494484, 41.174877920804335, 2.0),-8.603895,41.174477
1713096363000,(-8.604234190494484, 41.174877920804335, 2.0),-8.603897,41.174495
1713096364000,(-8.604234190494484, 41.174877920804335, 2.0),-8.6039,41.174512
1713096365000,(-8.604234190494484, 41.174877920804335, 2.0),-8.603898,41.174527
1713096366000,(-8.604234190494484, 41.174877920804335, 2.0),-8.603898,41.174543
1713096367000,(-8.604234190494484, 41.174877920804335, 2.0),-8.6039,41.17456
1713096368000,(-8.604234190494484, 41.174877920804335, 2.0),-8.603902,41.174575
1713096369000,(-8.604234190494484, 41.174877920804335, 2.0),-8.6039,41.174587
1713096370000,(-8.604234190494484, 41.174877920804335, 2.0),-8.603897,41.1746
1713096373000,(-8.604234190494484, 41.174877920804335, 2.0),-8.6039,41.17464
1713096374000,(-8.604234190494484, 41.174877920804335, 2.0),-8.603902,41.174652
1713096375000,(-8.604234190494484, 41.174877920804335, 2.0),-8.603898,41.174665
1713096376000,(-8.604234190494484, 41.174877920804335, 2.0),-8.603897,41.174678
1713096377000,(-8.604234190494484, 41.174877920804335, 2.0),-8.603898,41.174693
1713096378000,(-8.604234190494484, 41.174877920804335, 2.0),-8.6039,41.174708
1713096379000,(-8.604234190494484, 41.174877920804335, 2.0),-8.603905,41.174725
1713096380000,(-8.604234190494484, 41.174877920804335, 2.0),-8.603907,41.174737
1713096381000,(-8.604234190494484, 41.174877920804335, 2.0),-8.603907,41.174752
1713096382000,(-8.604234190494484, 41.174877920804335, 2.0),-8.60391,41.174768
1713096392000,(-8.604234190494484, 41.174877920804335, 2.0),-8.603925,41.174938
1713096393000,(-8.604234190494484, 41.174877920804335, 2.0),-8.60393,41.174947
1713096394000,(-8.604234190494484, 41.174877920804335, 2.0),-8.603935,41.174952
1713096395000,(-8.604234190494484, 41.174877920804335, 2.0),-8.603938,41.174953
1713096396000,(-8.604234190494484, 41.174877920804335, 2.0),-8.603937,41.174953
1713096397000,(-8.604234190494484, 41.174877920804335, 2.0),-8.603937,41.174953
1713096398000,(-8.604234190494484, 41.174877920804335, 2.0),-8.603937,41.174953
1713096399000,(-8.604234190494484, 41.174877920804335, 2.0),-8.603937,41.174953
1713096400000,(-8.604234190494484, 41.174877920804335, 2.0),-8.603937,41.174953
1713096404000,(-8.604234190494484, 41.174877920804335, 2.0),-8.603933,41.174997
1713096405000,(-8.604234190494484, 41.174877920804335, 2.0),-8.603928,41.17501
1713096408000,(-8.604234190494484, 41.174877920804335, 2.0),-8.603922,41.175058
1713096409000,(-8.604234190494484, 41.174877920804335, 2.0),-8.60392,41.175075
1713096410000,(-8.604234190494484, 41.174877920804335, 2.0),-8.603922,41.175092
1713096412000,(-8.604234190494484, 41.174877920804335, 2.0),-8.603928,41.175125
1713096413000,(-8.604234190494484, 41.174877920804335, 2.0),-8.603932,41.17514
1713096414000,(-8.604234190494484, 41.174877920804335, 2.0),-8.603933,41.175155
1713096416000,(-8.604234190494484, 41.174877920804335, 2.0),-8.603938,41.175187
1713096417000,(-8.604234190494484, 41.174877920804335, 2.0),-8.60394,41.1752
1713096420000,(-8.604234190494484, 41.174877920804335, 2.0),-8.60394,41.175242
1713096421000,(-8.604234190494484, 41.174877920804335, 2.0),-8.603938,41.175257
1713096422000,(-8.604234190494484, 41.174877920804335, 2.0),-8.603938,41.175275
1713096425000,(-8.604234190494484, 41.174877920804335, 2.0),-8.603937,41.17532
1713096426000,(-8.604234190494484, 41.17578143263891, 2.0),-8.603935,41.175335
1713096427000,(-8.604234190494484, 41.17578143263891, 2.0),-8.603935,41.17535
